SKU Code,Store_Code,Projected_Probability
SKU_0208,STORE_04,0.143
SKU_0208,STORE_05,0.173
SKU_0208,STORE_06,0.179
SKU_0208,STORE_07,0.108
SKU_0208,STORE_15,0.189
SKU_0208,STORE_08,0.15
SKU_0208,STORE_09,0.22
SKU_0208,STORE_10,0.15
SKU_0208,STORE_11,0.162
SKU_0208,STORE_12,0.139
SKU_0208,STORE_13,0.122
SKU_0208,STORE_17,0.134
SKU_0208,STORE_14,0.163
SKU_0209,STORE_01,0.157
SKU_0209,STORE_02,0.106
SKU_0209,STORE_04,0.127
SKU_0209,STORE_05,0.154
SKU_0209,STORE_06,0.149
SKU_0209,STORE_07,0.087
SKU_0209,STORE_15,0.128
SKU_0209,STORE_08,0.121
SKU_0209,STORE_09,0.195
SKU_0209,STORE_10,0.133
SKU_0209,STORE_11,0.134
SKU_0209,STORE_12,0.123
SKU_0209,STORE_13,0.107
SKU_0209,STORE_17,0.119
SKU_0209,STORE_14,0.145
SKU_0210,STORE_01,0.111
SKU_0210,STORE_02,0.087
SKU_0210,STORE_04,0.108
SKU_0210,STORE_05,0.13
SKU_0210,STORE_06,0.114
SKU_0210,STORE_07,0.074
SKU_0210,STORE_15,0.095
SKU_0210,STORE_08,0.102
SKU_0210,STORE_09,0.138
SKU_0210,STORE_10,0.101
SKU_0210,STORE_11,0.103
SKU_0210,STORE_12,0.104
SKU_0210,STORE_13,0.076
SKU_0210,STORE_17,0.091
SKU_0210,STORE_14,0.11
SKU_0211,STORE_01,0.082
SKU_0211,STORE_02,0.056
SKU_0211,STORE_04,0.07
SKU_0211,STORE_05,0.085
SKU_0211,STORE_06,0.065
SKU_0211,STORE_07,0.041
SKU_0211,STORE_15,0.063
SKU_0211,STORE_08,0.056
SKU_0211,STORE_09,0.102
SKU_0211,STORE_10,0.068
SKU_0211,STORE_11,0.058
SKU_0211,STORE_12,0.068
SKU_0211,STORE_13,0.056
SKU_0211,STORE_17,0.061
SKU_0211,STORE_14,0.074
SKU_0212,STORE_01,0.099
SKU_0212,STORE_02,0.052
SKU_0212,STORE_04,0.07
SKU_0212,STORE_05,0.084
SKU_0212,STORE_06,0.077
SKU_0212,STORE_07,0.034
SKU_0212,STORE_15,0.089
SKU_0212,STORE_08,0.047
SKU_0212,STORE_09,0.123
SKU_0212,STORE_10,0.068
SKU_0212,STORE_11,0.069
SKU_0212,STORE_12,0.067
SKU_0212,STORE_13,0.068
SKU_0212,STORE_17,0.061
SKU_0212,STORE_14,0.074
SKU_0213,STORE_01,0.197
SKU_0213,STORE_02,0.118
SKU_0213,STORE_04,0.129
SKU_0213,STORE_05,0.156
SKU_0213,STORE_06,0.225
SKU_0213,STORE_07,0.093
SKU_0213,STORE_15,0.16
SKU_0213,STORE_08,0.128
SKU_0213,STORE_09,0.245
SKU_0213,STORE_10,0.158
SKU_0213,STORE_11,0.203
SKU_0213,STORE_12,0.125
SKU_0213,STORE_13,0.135
SKU_0213,STORE_17,0.141
SKU_0213,STORE_14,0.172
SKU_0214,STORE_01,0.132
SKU_0214,STORE_02,0.061
SKU_0214,STORE_05,0.115
SKU_0214,STORE_06,0.126
SKU_0214,STORE_07,0.075
SKU_0214,STORE_08,0.101
SKU_0214,STORE_09,0.154
SKU_0214,STORE_13,0.09
SKU_0215,STORE_01,0.113
SKU_0215,STORE_02,0.051
SKU_0215,STORE_05,0.112
SKU_0215,STORE_06,0.11
SKU_0215,STORE_07,0.075
SKU_0215,STORE_08,0.101
SKU_0215,STORE_09,0.132
SKU_0215,STORE_13,0.077
SKU_0216,STORE_01,0.1
SKU_0216,STORE_02,0.063
SKU_0216,STORE_05,0.099
SKU_0216,STORE_06,0.091
SKU_0216,STORE_07,0.06
SKU_0216,STORE_08,0.081
SKU_0216,STORE_09,0.117
SKU_0216,STORE_13,0.068
SKU_0217,STORE_01,0.071
SKU_0217,STORE_02,0.052
SKU_0217,STORE_05,0.084
SKU_0217,STORE_06,0.07
SKU_0217,STORE_07,0.051
SKU_0217,STORE_08,0.069
SKU_0217,STORE_09,0.083
SKU_0217,STORE_13,0.048
SKU_0218,STORE_01,0.053
SKU_0218,STORE_02,0.033
SKU_0218,STORE_05,0.055
SKU_0218,STORE_06,0.039
SKU_0218,STORE_07,0.028
SKU_0218,STORE_08,0.038
SKU_0218,STORE_09,0.062
SKU_0218,STORE_13,0.036
SKU_0219,STORE_01,0.063
SKU_0219,STORE_02,0.031
SKU_0219,STORE_05,0.054
SKU_0219,STORE_06,0.047
SKU_0219,STORE_07,0.023
SKU_0219,STORE_08,0.032
SKU_0219,STORE_09,0.074
SKU_0219,STORE_13,0.043
SKU_0220,STORE_01,0.126
SKU_0220,STORE_02,0.07
SKU_0220,STORE_05,0.1
SKU_0220,STORE_06,0.137
SKU_0220,STORE_07,0.064
SKU_0220,STORE_08,0.087
SKU_0220,STORE_09,0.147
SKU_0220,STORE_13,0.086
SKU_0221,STORE_01,0.16
SKU_0221,STORE_02,0.112
SKU_0221,STORE_03,0.164
SKU_0221,STORE_04,0.115
SKU_0221,STORE_05,0.132
SKU_0221,STORE_06,0.173
SKU_0221,STORE_07,0.131
SKU_0221,STORE_15,0.208
SKU_0221,STORE_08,0.13
SKU_0221,STORE_09,0.272
SKU_0221,STORE_16,0.13
SKU_0221,STORE_10,0.181
SKU_0221,STORE_11,0.161
SKU_0221,STORE_12,0.128
SKU_0221,STORE_13,0.137
SKU_0221,STORE_17,0.136
SKU_0221,STORE_14,0.145
SKU_0222,STORE_01,0.138
SKU_0222,STORE_02,0.092
SKU_0222,STORE_03,0.14
SKU_0222,STORE_04,0.111
SKU_0222,STORE_05,0.128
SKU_0222,STORE_06,0.15
SKU_0222,STORE_07,0.131
SKU_0222,STORE_15,0.161
SKU_0222,STORE_08,0.13
SKU_0222,STORE_09,0.233
SKU_0222,STORE_16,0.111
SKU_0222,STORE_10,0.154
SKU_0222,STORE_11,0.14
SKU_0222,STORE_12,0.124
SKU_0222,STORE_13,0.118
SKU_0222,STORE_17,0.116
SKU_0222,STORE_14,0.124
SKU_0223,STORE_01,0.122
SKU_0223,STORE_02,0.115
SKU_0223,STORE_03,0.125
SKU_0223,STORE_04,0.099
SKU_0223,STORE_05,0.114
SKU_0223,STORE_06,0.125
SKU_0223,STORE_07,0.105
SKU_0223,STORE_15,0.109
SKU_0223,STORE_08,0.105
SKU_0223,STORE_09,0.206
SKU_0223,STORE_16,0.098
SKU_0223,STORE_10,0.137
SKU_0223,STORE_11,0.116
SKU_0223,STORE_12,0.11
SKU_0223,STORE_13,0.104
SKU_0223,STORE_17,0.103
SKU_0223,STORE_14,0.11
SKU_0224,STORE_01,0.086
SKU_0224,STORE_02,0.094
SKU_0224,STORE_03,0.095
SKU_0224,STORE_04,0.084
SKU_0224,STORE_05,0.096
SKU_0224,STORE_06,0.096
SKU_0224,STORE_07,0.089
SKU_0224,STORE_15,0.081
SKU_0224,STORE_08,0.089
SKU_0224,STORE_09,0.146
SKU_0224,STORE_16,0.075
SKU_0224,STORE_10,0.104
SKU_0224,STORE_11,0.089
SKU_0224,STORE_12,0.093
SKU_0224,STORE_13,0.074
SKU_0224,STORE_17,0.079
SKU_0224,STORE_14,0.084
SKU_0225,STORE_01,0.064
SKU_0225,STORE_02,0.06
SKU_0225,STORE_03,0.063
SKU_0225,STORE_04,0.054
SKU_0225,STORE_05,0.063
SKU_0225,STORE_06,0.054
SKU_0225,STORE_07,0.049
SKU_0225,STORE_15,0.054
SKU_0225,STORE_08,0.049
SKU_0225,STORE_09,0.108
SKU_0225,STORE_16,0.05
SKU_0225,STORE_10,0.07
SKU_0225,STORE_11,0.05
SKU_0225,STORE_12,0.061
SKU_0225,STORE_13,0.055
SKU_0225,STORE_17,0.053
SKU_0225,STORE_14,0.056
SKU_0226,STORE_01,0.077
SKU_0226,STORE_02,0.056
SKU_0226,STORE_03,0.064
SKU_0226,STORE_04,0.054
SKU_0226,STORE_05,0.062
SKU_0226,STORE_06,0.064
SKU_0226,STORE_07,0.041
SKU_0226,STORE_15,0.076
SKU_0226,STORE_08,0.041
SKU_0226,STORE_09,0.13
SKU_0226,STORE_16,0.05
SKU_0226,STORE_10,0.07
SKU_0226,STORE_11,0.06
SKU_0226,STORE_12,0.06
SKU_0226,STORE_13,0.066
SKU_0226,STORE_17,0.053
SKU_0226,STORE_14,0.056
SKU_0227,STORE_01,0.153
SKU_0227,STORE_02,0.128
SKU_0227,STORE_03,0.148
SKU_0227,STORE_04,0.1
SKU_0227,STORE_05,0.115
SKU_0227,STORE_06,0.188
SKU_0227,STORE_07,0.112
SKU_0227,STORE_15,0.137
SKU_0227,STORE_08,0.111
SKU_0227,STORE_09,0.26
SKU_0227,STORE_16,0.117
SKU_0227,STORE_10,0.163
SKU_0227,STORE_11,0.175
SKU_0227,STORE_12,0.111
SKU_0227,STORE_13,0.131
SKU_0227,STORE_17,0.123
SKU_0227,STORE_14,0.13
SKU_0228,STORE_01,0.125
SKU_0228,STORE_05,0.102
SKU_0228,STORE_06,0.157
SKU_0228,STORE_08,0.099
SKU_0228,STORE_09,0.168
SKU_0228,STORE_13,0.091
SKU_0229,STORE_01,0.107
SKU_0229,STORE_05,0.098
SKU_0229,STORE_06,0.137
SKU_0229,STORE_08,0.099
SKU_0229,STORE_09,0.144
SKU_0229,STORE_13,0.078
SKU_0230,STORE_01,0.095
SKU_0230,STORE_05,0.088
SKU_0230,STORE_06,0.113
SKU_0230,STORE_08,0.08
SKU_0230,STORE_09,0.128
SKU_0230,STORE_13,0.069
SKU_0231,STORE_01,0.067
SKU_0231,STORE_05,0.074
SKU_0231,STORE_06,0.087
SKU_0231,STORE_08,0.068
SKU_0231,STORE_09,0.09
SKU_0231,STORE_13,0.049
SKU_0232,STORE_01,0.05
SKU_0232,STORE_05,0.048
SKU_0232,STORE_06,0.049
SKU_0232,STORE_08,0.037
SKU_0232,STORE_09,0.067
SKU_0232,STORE_13,0.036
SKU_0233,STORE_01,0.06
SKU_0233,STORE_05,0.048
SKU_0233,STORE_06,0.059
SKU_0233,STORE_08,0.031
SKU_0233,STORE_09,0.08
SKU_0233,STORE_13,0.044
SKU_0234,STORE_01,0.119
SKU_0234,STORE_05,0.088
SKU_0234,STORE_06,0.171
SKU_0234,STORE_08,0.085
SKU_0234,STORE_09,0.16
SKU_0234,STORE_13,0.087
SKU_0235,STORE_01,0.131
SKU_0235,STORE_02,0.066
SKU_0235,STORE_05,0.11
SKU_0235,STORE_06,0.147
SKU_0235,STORE_07,0.069
SKU_0235,STORE_08,0.105
SKU_0235,STORE_09,0.207
SKU_0235,STORE_13,0.098
SKU_0235,STORE_14,0.117
SKU_0236,STORE_01,0.113
SKU_0236,STORE_02,0.055
SKU_0236,STORE_05,0.106
SKU_0236,STORE_06,0.128
SKU_0236,STORE_07,0.069
SKU_0236,STORE_08,0.105
SKU_0236,STORE_09,0.178
SKU_0236,STORE_13,0.084
SKU_0236,STORE_14,0.099
SKU_0237,STORE_01,0.1
SKU_0237,STORE_02,0.068
SKU_0237,STORE_05,0.095
SKU_0237,STORE_06,0.106
SKU_0237,STORE_07,0.056
SKU_0237,STORE_08,0.084
SKU_0237,STORE_09,0.158
SKU_0237,STORE_13,0.074
SKU_0237,STORE_14,0.088
SKU_0238,STORE_01,0.07
SKU_0238,STORE_02,0.056
SKU_0238,STORE_05,0.08
SKU_0238,STORE_06,0.081
SKU_0238,STORE_07,0.047
SKU_0238,STORE_08,0.072
SKU_0238,STORE_09,0.111
SKU_0238,STORE_13,0.053
SKU_0238,STORE_14,0.067
SKU_0239,STORE_01,0.052
SKU_0239,STORE_02,0.036
SKU_0239,STORE_05,0.052
SKU_0239,STORE_06,0.046
SKU_0239,STORE_07,0.026
SKU_0239,STORE_08,0.039
SKU_0239,STORE_09,0.083
SKU_0239,STORE_13,0.039
SKU_0239,STORE_14,0.045
SKU_0240,STORE_01,0.063
SKU_0240,STORE_02,0.033
SKU_0240,STORE_05,0.052
SKU_0240,STORE_06,0.055
SKU_0240,STORE_07,0.022
SKU_0240,STORE_08,0.033
SKU_0240,STORE_09,0.099
SKU_0240,STORE_13,0.047
SKU_0240,STORE_14,0.045
SKU_0241,STORE_01,0.125
SKU_0241,STORE_02,0.076
SKU_0241,STORE_05,0.096
SKU_0241,STORE_06,0.16
SKU_0241,STORE_07,0.059
SKU_0241,STORE_08,0.09
SKU_0241,STORE_09,0.198
SKU_0241,STORE_13,0.093
SKU_0241,STORE_14,0.105
SKU_0242,STORE_01,0.164
SKU_0242,STORE_02,0.057
SKU_0242,STORE_03,0.154
SKU_0242,STORE_04,0.104
SKU_0242,STORE_05,0.138
SKU_0242,STORE_06,0.177
SKU_0242,STORE_07,0.059
SKU_0242,STORE_15,0.191
SKU_0242,STORE_08,0.124
SKU_0242,STORE_09,0.117
SKU_0242,STORE_16,0.12
SKU_0242,STORE_10,0.152
SKU_0242,STORE_11,0.151
SKU_0242,STORE_12,0.138
SKU_0242,STORE_13,0.079
SKU_0242,STORE_17,0.146
SKU_0242,STORE_14,0.157
SKU_0243,STORE_01,0.141
SKU_0243,STORE_02,0.047
SKU_0243,STORE_03,0.131
SKU_0243,STORE_04,0.101
SKU_0243,STORE_05,0.134
SKU_0243,STORE_06,0.154
SKU_0243,STORE_07,0.059
SKU_0243,STORE_15,0.148
SKU_0243,STORE_08,0.124
SKU_0243,STORE_09,0.101
SKU_0243,STORE_16,0.103
SKU_0243,STORE_10,0.13
SKU_0243,STORE_11,0.131
SKU_0243,STORE_12,0.134
SKU_0243,STORE_13,0.068
SKU_0243,STORE_17,0.125
SKU_0243,STORE_14,0.134
SKU_0244,STORE_01,0.125
SKU_0244,STORE_02,0.059
SKU_0244,STORE_03,0.116
SKU_0244,STORE_04,0.09
SKU_0244,STORE_05,0.119
SKU_0244,STORE_06,0.128
SKU_0244,STORE_07,0.048
SKU_0244,STORE_15,0.101
SKU_0244,STORE_08,0.1
SKU_0244,STORE_09,0.089
SKU_0244,STORE_16,0.091
SKU_0244,STORE_10,0.115
SKU_0244,STORE_11,0.109
SKU_0244,STORE_12,0.119
SKU_0244,STORE_13,0.06
SKU_0244,STORE_17,0.111
SKU_0244,STORE_14,0.119
SKU_0245,STORE_01,0.088
SKU_0245,STORE_02,0.048
SKU_0245,STORE_03,0.089
SKU_0245,STORE_04,0.076
SKU_0245,STORE_05,0.101
SKU_0245,STORE_06,0.098
SKU_0245,STORE_07,0.04
SKU_0245,STORE_15,0.075
SKU_0245,STORE_08,0.084
SKU_0245,STORE_09,0.063
SKU_0245,STORE_16,0.069
SKU_0245,STORE_10,0.088
SKU_0245,STORE_11,0.084
SKU_0245,STORE_12,0.101
SKU_0245,STORE_13,0.042
SKU_0245,STORE_17,0.084
SKU_0245,STORE_14,0.091
SKU_0246,STORE_01,0.066
SKU_0246,STORE_02,0.031
SKU_0246,STORE_03,0.059
SKU_0246,STORE_04,0.049
SKU_0246,STORE_05,0.066
SKU_0246,STORE_06,0.055
SKU_0246,STORE_07,0.022
SKU_0246,STORE_15,0.049
SKU_0246,STORE_08,0.046
SKU_0246,STORE_09,0.047
SKU_0246,STORE_16,0.046
SKU_0246,STORE_10,0.059
SKU_0246,STORE_11,0.047
SKU_0246,STORE_12,0.066
SKU_0246,STORE_13,0.031
SKU_0246,STORE_17,0.056
SKU_0246,STORE_14,0.061
SKU_0247,STORE_01,0.078
SKU_0247,STORE_02,0.029
SKU_0247,STORE_03,0.06
SKU_0247,STORE_04,0.049
SKU_0247,STORE_05,0.065
SKU_0247,STORE_06,0.066
SKU_0247,STORE_07,0.019
SKU_0247,STORE_15,0.07
SKU_0247,STORE_08,0.039
SKU_0247,STORE_09,0.056
SKU_0247,STORE_16,0.047
SKU_0247,STORE_10,0.059
SKU_0247,STORE_11,0.056
SKU_0247,STORE_12,0.065
SKU_0247,STORE_13,0.038
SKU_0247,STORE_17,0.057
SKU_0247,STORE_14,0.061
SKU_0248,STORE_01,0.157
SKU_0248,STORE_02,0.066
SKU_0248,STORE_03,0.138
SKU_0248,STORE_04,0.091
SKU_0248,STORE_05,0.12
SKU_0248,STORE_06,0.193
SKU_0248,STORE_07,0.051
SKU_0248,STORE_15,0.126
SKU_0248,STORE_08,0.106
SKU_0248,STORE_09,0.112
SKU_0248,STORE_16,0.108
SKU_0248,STORE_10,0.137
SKU_0248,STORE_11,0.165
SKU_0248,STORE_12,0.12
SKU_0248,STORE_13,0.075
SKU_0248,STORE_17,0.131
SKU_0248,STORE_14,0.141
SKU_0249,STORE_01,0.091
SKU_0249,STORE_05,0.076
SKU_0249,STORE_06,0.104
SKU_0249,STORE_08,0.071
SKU_0249,STORE_09,0.163
SKU_0249,STORE_14,0.081
SKU_0250,STORE_01,0.078
SKU_0250,STORE_05,0.074
SKU_0250,STORE_06,0.09
SKU_0250,STORE_08,0.072
SKU_0250,STORE_09,0.14
SKU_0250,STORE_14,0.069
SKU_0251,STORE_01,0.069
SKU_0251,STORE_05,0.066
SKU_0251,STORE_06,0.075
SKU_0251,STORE_08,0.058
SKU_0251,STORE_09,0.124
SKU_0251,STORE_14,0.061
SKU_0252,STORE_01,0.049
SKU_0252,STORE_05,0.055
SKU_0252,STORE_06,0.058
SKU_0252,STORE_08,0.049
SKU_0252,STORE_09,0.088
SKU_0252,STORE_14,0.046
SKU_0253,STORE_01,0.036
SKU_0253,STORE_05,0.036
SKU_0253,STORE_06,0.033
SKU_0253,STORE_08,0.027
SKU_0253,STORE_09,0.065
SKU_0253,STORE_14,0.031
SKU_0254,STORE_01,0.043
SKU_0254,STORE_05,0.036
SKU_0254,STORE_06,0.039
SKU_0254,STORE_08,0.022
SKU_0254,STORE_09,0.078
SKU_0254,STORE_14,0.031
SKU_0255,STORE_01,0.087
SKU_0255,STORE_05,0.066
SKU_0255,STORE_06,0.113
SKU_0255,STORE_08,0.061
SKU_0255,STORE_09,0.156
SKU_0255,STORE_14,0.072
SKU_0256,STORE_01,0.113
SKU_0256,STORE_02,0.078
SKU_0256,STORE_04,0.077
SKU_0256,STORE_05,0.095
SKU_0256,STORE_06,0.131
SKU_0256,STORE_07,0.091
SKU_0256,STORE_15,0.142
SKU_0256,STORE_08,0.094
SKU_0256,STORE_09,0.212
SKU_0256,STORE_10,0.096
SKU_0256,STORE_11,0.106
SKU_0256,STORE_12,0.095
SKU_0256,STORE_13,0.101
SKU_0256,STORE_17,0.079
SKU_0256,STORE_14,0.125
SKU_0257,STORE_01,0.097
SKU_0257,STORE_02,0.065
SKU_0257,STORE_04,0.074
SKU_0257,STORE_05,0.092
SKU_0257,STORE_06,0.114
SKU_0257,STORE_07,0.091
SKU_0257,STORE_15,0.11
SKU_0257,STORE_08,0.094
SKU_0257,STORE_09,0.182
SKU_0257,STORE_10,0.082
SKU_0257,STORE_11,0.092
SKU_0257,STORE_12,0.092
SKU_0257,STORE_13,0.086
SKU_0257,STORE_17,0.067
SKU_0257,STORE_14,0.107
SKU_0258,STORE_01,0.086
SKU_0258,STORE_02,0.08
SKU_0258,STORE_04,0.066
SKU_0258,STORE_05,0.082
SKU_0258,STORE_06,0.094
SKU_0258,STORE_07,0.073
SKU_0258,STORE_15,0.075
SKU_0258,STORE_08,0.076
SKU_0258,STORE_09,0.161
SKU_0258,STORE_10,0.073
SKU_0258,STORE_11,0.077
SKU_0258,STORE_12,0.082
SKU_0258,STORE_13,0.076
SKU_0258,STORE_17,0.06
SKU_0258,STORE_14,0.095
SKU_0259,STORE_01,0.061
SKU_0259,STORE_02,0.066
SKU_0259,STORE_04,0.056
SKU_0259,STORE_05,0.069
SKU_0259,STORE_06,0.072
SKU_0259,STORE_07,0.062
SKU_0259,STORE_15,0.056
SKU_0259,STORE_08,0.064
SKU_0259,STORE_09,0.114
SKU_0259,STORE_10,0.056
SKU_0259,STORE_11,0.059
SKU_0259,STORE_12,0.07
SKU_0259,STORE_13,0.054
SKU_0259,STORE_17,0.045
SKU_0259,STORE_14,0.072
SKU_0260,STORE_01,0.045
SKU_0260,STORE_02,0.042
SKU_0260,STORE_04,0.036
SKU_0260,STORE_05,0.045
SKU_0260,STORE_06,0.041
SKU_0260,STORE_07,0.034
SKU_0260,STORE_15,0.037
SKU_0260,STORE_08,0.035
SKU_0260,STORE_09,0.085
SKU_0260,STORE_10,0.037
SKU_0260,STORE_11,0.033
SKU_0260,STORE_12,0.045
SKU_0260,STORE_13,0.04
SKU_0260,STORE_17,0.03
SKU_0260,STORE_14,0.048
SKU_0261,STORE_01,0.054
SKU_0261,STORE_02,0.039
SKU_0261,STORE_04,0.036
SKU_0261,STORE_05,0.045
SKU_0261,STORE_06,0.049
SKU_0261,STORE_07,0.028
SKU_0261,STORE_15,0.052
SKU_0261,STORE_08,0.029
SKU_0261,STORE_09,0.101
SKU_0261,STORE_10,0.037
SKU_0261,STORE_11,0.04
SKU_0261,STORE_12,0.045
SKU_0261,STORE_13,0.048
SKU_0261,STORE_17,0.031
SKU_0261,STORE_14,0.049
SKU_0262,STORE_01,0.108
SKU_0262,STORE_02,0.09
SKU_0262,STORE_04,0.067
SKU_0262,STORE_05,0.083
SKU_0262,STORE_06,0.142
SKU_0262,STORE_07,0.078
SKU_0262,STORE_15,0.093
SKU_0262,STORE_08,0.08
SKU_0262,STORE_09,0.202
SKU_0262,STORE_10,0.087
SKU_0262,STORE_11,0.116
SKU_0262,STORE_12,0.083
SKU_0262,STORE_13,0.096
SKU_0262,STORE_17,0.071
SKU_0262,STORE_14,0.113
SKU_0263,STORE_01,0.142
SKU_0263,STORE_02,0.07
SKU_0263,STORE_04,0.087
SKU_0263,STORE_05,0.12
SKU_0263,STORE_06,0.176
SKU_0263,STORE_07,0.071
SKU_0263,STORE_15,0.177
SKU_0263,STORE_08,0.142
SKU_0263,STORE_09,0.208
SKU_0263,STORE_10,0.104
SKU_0263,STORE_11,0.12
SKU_0263,STORE_12,0.09
SKU_0263,STORE_13,0.098
SKU_0263,STORE_17,0.091
SKU_0263,STORE_14,0.116
SKU_0264,STORE_01,0.122
SKU_0264,STORE_02,0.058
SKU_0264,STORE_04,0.085
SKU_0264,STORE_05,0.116
SKU_0264,STORE_06,0.153
SKU_0264,STORE_07,0.071
SKU_0264,STORE_15,0.137
SKU_0264,STORE_08,0.142
SKU_0264,STORE_09,0.178
SKU_0264,STORE_10,0.089
SKU_0264,STORE_11,0.104
SKU_0264,STORE_12,0.087
SKU_0264,STORE_13,0.084
SKU_0264,STORE_17,0.077
SKU_0264,STORE_14,0.099
SKU_0265,STORE_01,0.108
SKU_0265,STORE_02,0.072
SKU_0265,STORE_04,0.075
SKU_0265,STORE_05,0.103
SKU_0265,STORE_06,0.127
SKU_0265,STORE_07,0.057
SKU_0265,STORE_15,0.093
SKU_0265,STORE_08,0.114
SKU_0265,STORE_09,0.158
SKU_0265,STORE_10,0.079
SKU_0265,STORE_11,0.087
SKU_0265,STORE_12,0.078
SKU_0265,STORE_13,0.075
SKU_0265,STORE_17,0.069
SKU_0265,STORE_14,0.088
SKU_0266,STORE_01,0.076
SKU_0266,STORE_02,0.059
SKU_0266,STORE_04,0.064
SKU_0266,STORE_05,0.087
SKU_0266,STORE_06,0.097
SKU_0266,STORE_07,0.048
SKU_0266,STORE_15,0.069
SKU_0266,STORE_08,0.097
SKU_0266,STORE_09,0.112
SKU_0266,STORE_10,0.06
SKU_0266,STORE_11,0.066
SKU_0266,STORE_12,0.066
SKU_0266,STORE_13,0.053
SKU_0266,STORE_17,0.052
SKU_0266,STORE_14,0.067
SKU_0267,STORE_01,0.057
SKU_0267,STORE_02,0.038
SKU_0267,STORE_04,0.041
SKU_0267,STORE_05,0.057
SKU_0267,STORE_06,0.055
SKU_0267,STORE_07,0.026
SKU_0267,STORE_15,0.046
SKU_0267,STORE_08,0.053
SKU_0267,STORE_09,0.083
SKU_0267,STORE_10,0.04
SKU_0267,STORE_11,0.038
SKU_0267,STORE_12,0.043
SKU_0267,STORE_13,0.039
SKU_0267,STORE_17,0.035
SKU_0267,STORE_14,0.045
SKU_0268,STORE_01,0.068
SKU_0268,STORE_02,0.035
SKU_0268,STORE_04,0.041
SKU_0268,STORE_05,0.056
SKU_0268,STORE_06,0.065
SKU_0268,STORE_07,0.022
SKU_0268,STORE_15,0.065
SKU_0268,STORE_08,0.044
SKU_0268,STORE_09,0.099
SKU_0268,STORE_10,0.041
SKU_0268,STORE_11,0.045
SKU_0268,STORE_12,0.042
SKU_0268,STORE_13,0.047
SKU_0268,STORE_17,0.035
SKU_0268,STORE_14,0.045
SKU_0269,STORE_01,0.136
SKU_0269,STORE_02,0.081
SKU_0269,STORE_04,0.076
SKU_0269,STORE_05,0.104
SKU_0269,STORE_06,0.191
SKU_0269,STORE_07,0.06
SKU_0269,STORE_15,0.116
SKU_0269,STORE_08,0.121
SKU_0269,STORE_09,0.198
SKU_0269,STORE_10,0.094
SKU_0269,STORE_11,0.131
SKU_0269,STORE_12,0.078
SKU_0269,STORE_13,0.094
SKU_0269,STORE_17,0.082
SKU_0269,STORE_14,0.105
SKU_0270,STORE_01,0.182
SKU_0270,STORE_02,0.099
SKU_0270,STORE_03,0.148
SKU_0270,STORE_04,0.104
SKU_0270,STORE_05,0.14
SKU_0270,STORE_06,0.191
SKU_0270,STORE_07,0.106
SKU_0270,STORE_15,0.222
SKU_0270,STORE_08,0.129
SKU_0270,STORE_09,0.24
SKU_0270,STORE_16,0.137
SKU_0270,STORE_10,0.145
SKU_0270,STORE_11,0.152
SKU_0270,STORE_12,0.131
SKU_0270,STORE_13,0.138
SKU_0270,STORE_17,0.134
SKU_0270,STORE_14,0.175
SKU_0271,STORE_01,0.156
SKU_0271,STORE_02,0.082
SKU_0271,STORE_03,0.127
SKU_0271,STORE_04,0.101
SKU_0271,STORE_05,0.135
SKU_0271,STORE_06,0.166
SKU_0271,STORE_07,0.106
SKU_0271,STORE_15,0.172
SKU_0271,STORE_08,0.129
SKU_0271,STORE_09,0.206
SKU_0271,STORE_16,0.117
SKU_0271,STORE_10,0.124
SKU_0271,STORE_11,0.132
SKU_0271,STORE_12,0.127
SKU_0271,STORE_13,0.119
SKU_0271,STORE_17,0.114
SKU_0271,STORE_14,0.15
SKU_0272,STORE_01,0.138
SKU_0272,STORE_02,0.102
SKU_0272,STORE_03,0.112
SKU_0272,STORE_04,0.09
SKU_0272,STORE_05,0.121
SKU_0272,STORE_06,0.138
SKU_0272,STORE_07,0.086
SKU_0272,STORE_15,0.116
SKU_0272,STORE_08,0.104
SKU_0272,STORE_09,0.182
SKU_0272,STORE_16,0.104
SKU_0272,STORE_10,0.11
SKU_0272,STORE_11,0.109
SKU_0272,STORE_12,0.113
SKU_0272,STORE_13,0.105
SKU_0272,STORE_17,0.101
SKU_0272,STORE_14,0.133
SKU_0273,STORE_01,0.098
SKU_0273,STORE_02,0.084
SKU_0273,STORE_03,0.086
SKU_0273,STORE_04,0.076
SKU_0273,STORE_05,0.102
SKU_0273,STORE_06,0.106
SKU_0273,STORE_07,0.073
SKU_0273,STORE_15,0.087
SKU_0273,STORE_08,0.088
SKU_0273,STORE_09,0.129
SKU_0273,STORE_16,0.079
SKU_0273,STORE_10,0.084
SKU_0273,STORE_11,0.084
SKU_0273,STORE_12,0.095
SKU_0273,STORE_13,0.074
SKU_0273,STORE_17,0.077
SKU_0273,STORE_14,0.101
SKU_0274,STORE_01,0.073
SKU_0274,STORE_02,0.054
SKU_0274,STORE_03,0.057
SKU_0274,STORE_04,0.049
SKU_0274,STORE_05,0.066
SKU_0274,STORE_06,0.06
SKU_0274,STORE_07,0.04
SKU_0274,STORE_15,0.057
SKU_0274,STORE_08,0.048
SKU_0274,STORE_09,0.096
SKU_0274,STORE_16,0.053
SKU_0274,STORE_10,0.056
SKU_0274,STORE_11,0.047
SKU_0274,STORE_12,0.062
SKU_0274,STORE_13,0.055
